2021-09-15T23:41:06.011+09:00,chj,KeyEvent,101:69:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,31,Default task
2021-09-15T23:41:06.218+09:00,chj,KeyEvent,114:82:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,32,Default task
2021-09-15T23:41:07.017+09:00,chj,KeyEvent,32:32:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,33,Default task
2021-09-15T23:41:07.589+09:00,chj,KeyEvent,97:65:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,34,Default task
2021-09-15T23:41:07.835+09:00,chj,KeyEvent,32:32:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,35,Default task
2021-09-15T23:41:08.170+09:00,chj,KeyEvent,110:78:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,36,Default task
2021-09-15T23:41:08.365+09:00,chj,KeyEvent,117:85:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,37,Default task
2021-09-15T23:41:08.563+09:00,chj,KeyEvent,109:77:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,38,Default task
2021-09-15T23:41:08.837+09:00,chj,KeyEvent,118:86:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,39,Default task
2021-09-15T23:41:09.046+09:00,chj,KeyEvent,101:69:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,40,Default task
2021-09-15T23:41:09.224+09:00,chj,KeyEvent,114:82:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,41,Default task
2021-09-15T23:41:09.694+09:00,chj,Action,EditorBackSpace,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,42,Default task
2021-09-15T23:41:09.696+09:00,chj,KeyEvent,8:8:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,41,Default task
2021-09-15T23:41:09.828+09:00,chj,Action,EditorBackSpace,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,41,Default task
2021-09-15T23:41:09.830+09:00,chj,KeyEvent,8:8:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,40,Default task
